N,P,K,temperature,humidity,ph,rainfall
0.6285714285714286,0.2142857142857143,0.15000000000000002,0.5375462747337271,0.5156020917785292,0.5100366537225185,0.35129777564711273
0.7,0.14285714285714285,0.23500000000000001,0.4721534646463058,0.8036959126427896,0.4228881729200735,0.10454451282527777
0.16428571428571428,0.37857142857142856,0.07,0.44032532768752974,0.5132062189489369,0.27041851027207264,0.14011353968866233
0.2857142857142857,0.4142857142857143,0.065,0.6195214473156203,0.6229912308800758,0.5038085333019275,0.15389976338143047
0.19285714285714284,0.03571428571428571,0.14,0.5447848625447804,0.97086259119141,0.4604973840306821,0.4811480489670955
0.22142857142857142,0.34285714285714286,0.055,0.5714903555793446,0.8347587186024695,0.45833577431424555,0.10185362249751889
0.17142857142857143,0.2642857142857143,0.09,0.5566467476307262,0.7944245788431014,0.45461092494389166,0.0855557321590674
0.2857142857142857,0.38571428571428573,0.09,0.805340280955591,0.5654639896995184,0.27437628330881914,0.515888740089182
0.20714285714285713,0.8285714285714285,0.955,0.40237953214775013,0.933967328447674,0.4004058140382639,0.37163917256833956
0.2357142857142857,0.18571428571428572,0.14500000000000002,0.6457503212225141,0.41954300827241797,0.29804231830650185,0.25008357329184516
0.049999999999999996,0.5142857142857142,0.065,0.33668613857067275,0.539998781809067,0.49004664453728486,0.6142488493221877
0.19999999999999998,0.44285714285714284,0.07999999999999999,0.37223298071367084,0.5771186058983208,0.42707579777866533,0.09494367057694458
0.6428571428571428,0.2785714285714286,0.165,0.4306886237867862,0.8122108624205505,0.6171342480398623,0.7943837786452796
0.5785714285714285,0.07857142857142857,0.2,0.5187597412066335,0.8398623493940184,0.5011735984192096,0.1421634507271974
0.20714285714285713,0.95,0.96,0.38349924777319433,0.9119937387963047,0.36174455954170115,0.36468168248160016
0.7999999999999999,0.48571428571428577,0.215,0.5858965712906034,0.7356429045344101,0.34255377096781403,0.25326526622040235
0.4357142857142857,0.32857142857142857,0.23,0.8744615325764178,0.9321082430746374,0.47741270853823115,0.36212577458225403
0.8428571428571429,0.09285714285714285,0.135,0.5401444704892271,0.4298967714652976,0.4427560860429838,0.36891261690635835
0.04285714285714286,0.014285714285714284,0.010000000000000002,0.5410644689729897,0.9357389092206773,0.5745193566807758,0.33713667534946923
0.5928571428571429,0.17142857142857143,0.23500000000000001,0.486038464727657,0.8554805319130131,0.4976311266974536,0.09288581893882872
0.5571428571428572,0.37857142857142856,0.195,0.5157880921411019,0.7772494951643334,0.24943158014966904,0.9497991973036098
0.7785714285714286,0.11428571428571428,0.25,0.4612588023936327,0.8804692522614849,0.5078310911094046,0.13385842726783778
0.7071428571428571,0.2571428571428572,0.155,0.4485632030614398,0.7989646668425696,0.5029128571139263,0.5835940406247032
0.6857142857142857,0.5785714285714285,0.23,0.6049733255560512,0.7317610991375583,0.4280672815214396,0.25805467512767766
0.09285714285714286,0.12142857142857143,0.0,0.3110886019582074,0.889401714269059,0.6623738163456558,0.28743794644790643
0.19285714285714284,0.38571428571428573,0.07500000000000001,0.5504677045116089,0.44738385529694724,0.13886461866115263,0.056798338754013106
0.20714285714285713,0.44285714285714284,0.07999999999999999,0.6016139350141728,0.573117754032571,0.4846667618993943,0.1538888616463536
0.14285714285714285,0.15714285714285714,0.18000000000000002,0.33537506545114815,0.9129166715943121,0.341402925783432,0.3248317572442163
0.12857142857142856,0.09999999999999999,0.12,0.5385420819341055,0.912548477969305,0.4200907095773605,0.51271328568963
0.5857142857142857,0.2142857142857143,0.195,0.5205447235401304,0.7460286421479584,0.4252122530902267,0.5378609528367514
0.6214285714285714,0.14285714285714285,0.20500000000000002,0.5337600905750259,0.883872275888652,0.4470897560922398,0.0055343711927546835
0.8357142857142857,0.15714285714285714,0.215,0.5080921326484947,0.7947906090091662,0.5179378835976958,0.12256108885982983
0.03571428571428571,0.38571428571428573,0.049999999999999996,0.2883588986619825,0.06910964245904805,0.38373397422758593,0.4096828313941565
0.09285714285714286,0.37142857142857144,0.1,0.5588189876503862,0.8393088657644557,0.5222638730247504,0.10878179667424129
0.2714285714285714,0.007142857142857145,0.1,0.4798865187369016,0.9643738734128188,0.41234327316312114,0.6150041042279414
0.007142857142857143,0.4357142857142857,0.09,0.30753379289390237,0.4977644033620605,0.20198192847335827,0.5498295094443416
0.07857142857142857,0.4714285714285714,0.095,0.35335735116969635,0.09869128663656329,0.3268674051073459,0.43637137135073856
0.22142857142857142,0.9928571428571428,0.985,0.06299542269593478,0.7733850406008779,0.36791971976362625,0.17264554466178847
0.7,0.014285714285714284,0.2,0.5442192888643813,0.9128442346820685,0.41257121015572995,0.023879165063156654
0.7785714285714286,0.6142857142857143,0.24000000000000002,0.5980403812323405,0.807851176986874,0.389613015197799,0.32366244338595174
0.5428571428571428,0.30714285714285716,0.065,0.3004308164068059,0.6459903666793672,0.353204663435555,0.22645999847942436
0.2857142857142857,0.17857142857142855,0.15000000000000002,0.34625884931138085,0.896130333933889,0.4299791815187102,0.302776035558167
0.0,0.09999999999999999,0.13,0.47897634469460393,0.9347011215534006,0.43033513012544367,0.5698198164755732
0.24285714285714285,0.007142857142857145,0.125,0.5238807931569788,0.9652334609355712,0.380009588751946,0.5447570770784549
0.5,0.32142857142857145,0.24000000000000002,0.8217092038867662,0.888803414049732,0.5332623583959128,0.5468717795273389
0.18571428571428572,0.45,0.095,0.5515902845393614,0.5811555084138896,0.6220790260504385,0.0609186055564494
0.007142857142857143,0.38571428571428573,0.09,0.5349484172870208,0.8506204740986615,0.5722321719249308,0.08473666650162115
0.04285714285714286,0.9642857142857143,0.9999999999999999,0.2536572632211317,0.8010723437502906,0.4367318024837217,0.17849583151249562
0.04285714285714286,0.5142857142857142,0.07500000000000001,0.4867109431261065,0.5368820625645309,0.3971103356934115,0.10400102094930883
0.4714285714285714,0.35,0.07999999999999999,0.469569509424161,0.5359317889462348,0.37545352387562425,0.186607642606176
0.18571428571428572,0.44285714285714284,0.055,0.5819673433445178,0.6258204989197625,0.5709584283876359,0.1711854942152916
0.2714285714285714,0.35714285714285715,0.07,0.6988893684276556,0.27966326138353576,0.36699017770637976,0.6420728313933811
0.08571428571428572,0.5214285714285715,0.09,0.2077357400156465,0.05210636082102918,0.3877513211118063,0.2439159527624871
0.22857142857142856,0.39285714285714285,0.39,0.31178763372321694,0.060475764965824075,0.8280312278357698,0.25719580118479357
0.17142857142857143,0.06428571428571428,0.14,0.5898180069435516,0.9217694930922843,0.4449948123850034,0.7128671211432134
0.42142857142857143,0.40714285714285714,0.39,0.2798001467227449,0.05788404602452918,0.7153035262584535,0.18957556726091498
0.19999999999999998,0.5357142857142857,0.060000000000000005,0.30979798576025885,0.05148706504107667,0.35840528459054577,0.44554160710564084
0.2785714285714286,0.45714285714285713,0.24000000000000002,0.4908020898503792,0.9188288967403911,0.5381059124960368,0.7966083564898029
0.5857142857142857,0.15000000000000002,0.21000000000000002,0.5646654752336735,0.9240140009039867,0.475956340242482,0.014338389730181395
0.6214285714285714,0.2357142857142857,0.12,0.46997069515998435,0.5089093848788816,0.48953726248176976,0.4886378906532204
0.65,0.6357142857142857,0.20500000000000002,0.5894506747558206,0.7231473059064989,0.4113596437503577,0.2610337910671975
0.35714285714285715,0.42142857142857143,0.1,0.5743248538580866,0.5729359432236889,0.5022589640016233,0.17988998795918712
0.6,0.32857142857142857,0.15000000000000002,0.38668492923151265,0.7744185024001528,0.3947774472776674,0.639014643365837
0.15714285714285714,0.47857142857142854,0.39999999999999997,0.2881616666437308,0.016332124086625988,0.4488754849694989,0.24551234786900242
0.2785714285714286,0.028571428571428567,0.049999999999999996,0.47429233548194816,0.9046934412624897,0.6978310284315212,0.3470438372083131
0.007142857142857143,0.17857142857142855,0.025,0.08819506426405166,0.8992667801304021,0.588873101542841,0.29967182728070285
0.3142857142857143,0.36428571428571427,0.22,0.8725368272762937,0.8982082051292987,0.4688753645528194,0.15901538610270582
0.8357142857142857,0.2285714285714286,0.135,0.4097944967750671,0.6159811310450898,0.5105340334548265,0.5117559815265837
0.07142857142857142,0.35714285714285715,0.09,0.3547466711821068,0.06271705068653938,0.3457797433285197,0.42051602173442004
0.15714285714285714,0.04285714285714286,0.12,0.5511687626860354,0.94207480322725,0.3811604457553016,0.7110028818843219
0.7785714285714286,0.15000000000000002,0.2,0.5582256362067997,0.8881038885424962,0.422961119469641,0.0049558026078152795
0.05714285714285714,0.14285714285714285,0.155,0.31815461383364585,0.9413049794194813,0.5168888238805254,0.30129143388492097
0.6428571428571428,0.38571428571428573,0.15000000000000002,0.442632442154995,0.8819775697345659,0.5588314921433521,0.5570387895093512
0.06428571428571428,0.14285714285714285,0.18000000000000002,0.45881520973972834,0.9058202893397812,0.3837997914478659,0.32019083625502553
0.7857142857142857,0.014285714285714284,0.2,0.5111278052902892,0.8216784508530895,0.4174681703097476,0.10105668803519863
0.19285714285714284,0.47857142857142854,0.09,0.31860195619461773,0.08797881282872405,0.382123304877085,0.15750044648627265
0.12857142857142856,0.35714285714285715,0.09,0.3780021961580784,0.49055233181456714,0.5413350170402602,0.4191952289869132
0.6714285714285714,0.6,0.215,0.5662622055096537,0.8195851530265511,0.3341481348250086,0.3266574862127367
0.4928571428571428,0.2285714285714286,0.185,0.4083916263333298,0.8062177449543491,0.5549787519923273,0.8298042753174011
0.08571428571428572,0.4,0.07,0.30146358936662465,0.11527611080009037,0.33450409042981855,0.17362653639904632
0.19285714285714284,0.8214285714285714,0.975,0.36232934973977626,0.8922521761806083,0.40518342013183406,0.34685714684637103
0.10714285714285714,0.04285714285714286,0.165,0.41040120754224974,0.9148592415653,0.4861165255660782,0.3205778871039192
0.85,0.17857142857142855,0.22,0.474386196229553,0.7722522203223565,0.5284741932935306,0.09888729883157185
0.2571428571428571,0.9642857142857143,0.965,0.41659296866167694,0.9007857168202652,0.43187952893582193,0.30272603674074305
0.12142857142857143,0.17857142857142855,0.11000000000000001,0.5797727643274724,0.8927843433353023,0.3715628317562564,0.6663085769350426
0.16428571428571428,0.37142857142857144,0.07,0.6890699576919932,0.6268967687659317,0.5825896294475832,0.19121157790730467
0.6,0.22142857142857142,0.11500000000000002,0.5139018889068495,0.48170509172803444,0.40668777657066935,0.4328660373408777
0.2785714285714286,0.48571428571428577,0.095,0.4830082736065501,0.5473893884137677,0.5783998625555387,0.17640716258354483
0.20714285714285713,0.9928571428571428,0.995,0.39046316729426633,0.9125657565940802,0.35701023624010764,0.3554802307163947
0.21428571428571427,0.08571428571428572,0.13,0.6421584981919176,0.4694326226385095,0.5131432560049574,0.267508264510531
0.7142857142857143,0.06428571428571428,0.22,0.5929200162296226,0.8961066831024532,0.44495392915569354,0.02087714863574655
0.15,0.9428571428571428,0.955,0.4242847215326392,0.903423156417258,0.3589281531835322,0.37161148615275263
0.2857142857142857,0.42142857142857143,0.055,0.21830038275718922,0.11644857932757796,0.37664031258040087,0.43193595624199876
0.41428571428571426,0.4642857142857143,0.39499999999999996,0.3394177109182491,0.027415579192196754,0.4239740644468126,0.19573575928567463
0.35,0.4,0.2,0.6870131693502957,0.9369125060224498,0.5068879387264895,0.7917893018626367
0.7214285714285714,0.03571428571428571,0.21000000000000002,0.47967236467920515,0.805619498745671,0.5337581235942217,0.1343042058062949
0.014285714285714285,0.36428571428571427,0.09,0.5115566281859844,0.5311497481723759,0.6291019795994512,0.06005688223598743
0.8357142857142857,0.5785714285714285,0.24000000000000002,0.4697507255769895,0.8084129455933051,0.34191503957697755,0.34381948072150104
0.7999999999999999,0.16428571428571426,0.24500000000000002,0.4601249732397995,0.8258513496156394,0.502816185374465,0.12611630385422476
0.21428571428571427,0.14285714285714285,0.13,0.5017825760799185,0.9841188191015652,0.357712550132136,0.6754609407691681
0.02857142857142857,0.2714285714285714,0.065,0.5797412921404326,0.5463571982561368,0.8298014189615863,0.18968614462137381
0.18571428571428572,0.44285714285714284,0.095,0.807816811227418,0.2739248528870667,0.33249584449242464,0.5078174430560966
0.05714285714285714,0.07857142857142857,0.0049999999999999975,0.09763285177621245,0.8866441101944059,0.5601412905482142,0.3170664630244294
0.5785714285714285,0.20714285714285713,0.125,0.4692191606822209,0.5599890080514153,0.4887788915089659,0.4126692484795409
0.049999999999999996,0.2857142857142857,0.08499999999999999,0.4786444129783821,0.3566361078227155,0.9986192889976195,0.194525219552633
0.35714285714285715,0.37857142857142856,0.09,0.5448405385882829,0.5628138796476306,0.6363661515571468,0.17809477231721885
0.6357142857142857,0.5714285714285714,0.25,0.5120918737312194,0.7259051799177415,0.43086881494543106,0.2570982752727513
0.014285714285714285,0.2357142857142857,0.14,0.6760810159408949,0.45465516031117603,0.18453832508214296,0.2516442676927032
0.2571428571428571,0.9142857142857143,0.965,0.4790189233957901,0.8133732782014719,0.42360026950096374,0.17600000979587443
0.6785714285714286,0.15714285714285714,0.25,0.5637461484894246,0.8977104181438861,0.4129894771000182,0.002426164900686714
0.7857142857142857,0.16428571428571426,0.20500000000000002,0.4437720495312062,0.8607567850539103,0.46562767653875836,0.11161124417403404
0.15714285714285714,0.2642857142857143,0.08499999999999999,0.4796816005953636,0.49820877906534944,0.6815980922706075,0.10157318413722732
0.07857142857142857,0.03571428571428571,0.2,0.3961219198959034,0.8655437630776491,0.44993639647347594,0.3192936739559572
0.04285714285714286,0.4142857142857143,0.09,0.493277402325326,0.41632536470643855,0.3735176029030941,0.5036923874861834
0.8714285714285714,0.38571428571428573,0.065,0.42107606778812445,0.8093064051419575,0.4221732348091086,0.2142488593225265
0.11428571428571428,0.9571428571428571,0.9900000000000001,0.25831876643409657,0.7781137379850483,0.4309086686799346,0.1640466051032254
0.2857142857142857,0.4642857142857143,0.07500000000000001,0.6592754020672648,0.3589879231279667,0.3294908591013104,0.4558920611139313
0.11428571428571428,0.9999999999999999,0.97,0.5191009470027709,0.7758676279352045,0.38088416014091153,0.17649053553611155
0.37142857142857144,0.42857142857142855,0.07500000000000001,0.688421879420757,0.6054163446315765,0.5146772230160024,0.17480096347862079
0.6642857142857143,0.36428571428571427,0.185,0.43132407301083053,0.7928680409428528,0.6030802794687624,0.6286466057283434
0.5142857142857142,0.39285714285714285,0.1,0.27832089969916407,0.638907285509465,0.35281228890768845,0.2440452030773174
0.6142857142857142,0.5071428571428571,0.24500000000000002,0.5879580942337427,0.7682556003017513,0.3766632925529062,0.25126125371666663
0.09999999999999999,0.38571428571428573,0.049999999999999996,0.35941887660294924,0.10095685638482893,0.35368871976333016,0.453802559374609
0.7999999999999999,0.24285714285714288,0.12,0.4963941973412822,0.5729649378430407,0.5010275311457262,0.4586505524367527
0.65,0.2357142857142857,0.155,0.5078253780296142,0.7339298081949347,0.5882375334380845,0.49478163104253625
0.07857142857142857,0.4928571428571429,0.060000000000000005,0.3597769926737643,0.6493610361781733,0.4866170433913908,0.09498531210202932
0.7714285714285714,0.2357142857142857,0.095,0.4184971665378099,0.7253563596352447,0.6123262093333657,0.21068552586487158
0.6,0.11428571428571428,0.25,0.5637111704017533,0.9394877268686678,0.4649053465928814,0.0031401981374131194
0.6357142857142857,0.37142857142857144,0.19,0.519069440382266,0.6875676375761635,0.5433671808479199,0.5644045802659087
0.7071428571428571,0.37142857142857144,0.165,0.4585554781129869,0.7913175604010125,0.4434515058966064,0.48941394820443995
0.7857142857142857,0.24285714285714288,0.1,0.39542376618425235,0.735905006197098,0.5760261594916343,0.197436249973135
0.0,0.8428571428571429,0.9999999999999999,0.378827779515449,0.9181023423447773,0.3555397228101346,0.36278600901666325
0.12857142857142856,0.4928571428571429,0.049999999999999996,0.46134837818345975,0.09352226388113977,0.34269016238973626,0.45386675709123814
0.7928571428571428,0.0,0.21000000000000002,0.5511474894043927,0.9007473462789338,0.43072390873059163,0.0034795578674426536
0.8214285714285714,0.09285714285714285,0.24000000000000002,0.5837862914218139,0.9325278410720496,0.38998383518358226,0.00668130880805555
0.24285714285714285,0.04285714285714286,0.025,0.6578173247379862,0.9371660906841218,0.5998838298155287,0.3414481639038094
0.6571428571428571,0.5428571428571428,0.23500000000000001,0.5327930445002071,0.7839994856646418,0.45617894039622153,0.266363272252261
0.0,0.4928571428571429,0.060000000000000005,0.4163029964181616,0.5861510657639002,0.5810325748491678,0.09635063719860582
0.6785714285714286,0.24285714285714288,0.155,0.43149808683055624,0.8036792478496197,0.3198348508194596,0.9527213228517905
0.7714285714285714,0.6,0.24000000000000002,0.5823472009921,0.7690132685639189,0.37385555618943955,0.33138051674003755
0.8214285714285714,0.18571428571428572,0.125,0.44201584381832837,0.619660132755468,0.5188180523592525,0.36735993888047236
0.16428571428571428,0.47857142857142854,0.39499999999999996,0.2925392016617,0.03352103192507386,0.5311538589480045,0.21465756827360324
0.5428571428571428,0.39285714285714285,0.17,0.3219454218328097,0.7709607889666517,0.5072031236932646,0.677124826730424
0.19285714285714284,0.40714285714285714,0.36,0.2689166311565939,0.005280509833273189,0.4776829848265951,0.17962716209320254
0.6428571428571428,0.24285714285714288,0.19,0.448259573644856,0.7935767600423836,0.5076860617284189,0.6138138151806257
0.42142857142857143,0.35714285714285715,0.37,0.3311790369748958,0.030769776726347703,0.8182114221093895,0.22302441122384167
0.6714285714285714,0.24285714285714288,0.065,0.4322969730616505,0.5042905207734976,0.37141759367707894,0.2969867881216003
0.22857142857142856,0.35714285714285715,0.23500000000000001,0.825350714120459,0.9068582005432929,0.5385419960764937,0.5012623774516989
0.45,0.2571428571428572,0.2,0.4726608047375872,0.847244091136463,0.5625180248678219,0.6341468638680515
0.6571428571428571,0.014285714285714284,0.215,0.5007065291498656,0.8442745792564054,0.5367923565906456,0.12285181448435517
0.1357142857142857,0.08571428571428572,0.17,0.45621991156031083,0.8317732292526592,0.5013494924277091,0.32735648723663424
0.19999999999999998,0.5,0.07999999999999999,0.4576356758999751,0.42331482979059687,0.3892105962530106,0.33815261233905347
0.8285714285714285,0.36428571428571427,0.060000000000000005,0.45586609823789725,0.7404156697084445,0.6958168857593761,0.23379068276324286
0.24285714285714285,0.5,0.095,0.4211371590678943,0.43199367785642795,0.19521301116541412,0.6186087676257234
0.25,0.9285714285714286,0.97,0.3715655732168386,0.7733133361570209,0.4503600346747286,0.17680338628079081
0.47857142857142854,0.45,0.22,0.7587578601867835,0.9113543353068,0.5158394567145281,0.4660026716304375
0.22857142857142856,0.8214285714285714,0.995,0.04460203583836159,0.8070933871715834,0.4096528384020278,0.1695976567314074
0.11428571428571428,0.9857142857142857,0.96,0.3957392625206686,0.9246173229471036,0.3731178642215959,0.34765522706999064
0.20714285714285713,0.47857142857142854,0.095,0.4117215386727394,0.2615425499354869,0.5377064094164463,0.5118140920493108
0.09999999999999999,0.30714285714285716,0.07999999999999999,0.5859518358541984,0.8229076575086826,0.5421938663951027,0.11941821223488133
0.6642857142857143,0.37857142857142856,0.165,0.3382955799602697,0.8109228291862188,0.5330431602901815,0.932216700417822
0.6071428571428571,0.37857142857142856,0.18000000000000002,0.37144489052164653,0.770632850772957,0.5494802634661211,0.7420965519557695
0.09285714285714286,0.47857142857142854,0.07999999999999999,0.44463622562924,0.07897252258059823,0.36023643269477335,0.14401730591771436
0.6928571428571428,0.2142857142857143,0.10500000000000001,0.46166482689212973,0.46058843572845154,0.4400791609907704,0.5249770262682563
0.15714285714285714,0.35,0.07500000000000001,0.5663106513863359,0.8093429460871467,0.49531962937982943,0.07477558930164696
0.5928571428571429,0.5285714285714286,0.25,0.46834692715336945,0.8059466909391533,0.3203993612332455,0.2820207891451525
0.5071428571428571,0.35,0.055,0.39563835496444477,0.5766501829744293,0.34915146944888276,0.2428129348946351
0.06428571428571428,0.30714285714285716,0.07500000000000001,0.597964127463189,0.8168537365340167,0.4467597258725675,0.12899125699269456
0.22857142857142856,0.9714285714285714,0.995,0.0,0.8007049180563853,0.31598543553232483,0.1690369874944855
0.014285714285714285,0.32857142857142857,0.060000000000000005,0.48927508648025364,0.36985488430579594,0.3629290146212423,0.0658587337298327
0.09285714285714286,0.4,0.08499999999999999,0.30459752823092945,0.571832491089567,0.6568985699865535,0.09568991788077533
0.0,0.44285714285714284,0.08499999999999999,0.6024549738323234,0.6433365973185414,0.48038623679802295,0.11270454733478277
0.6285714285714286,0.0,0.21000000000000002,0.4889288106433356,0.8447666811252666,0.4910305069082386,0.07532347277132706
0.47857142857142854,0.38571428571428573,0.18000000000000002,0.3765297279359804,0.7782643089414143,0.3900075104538634,0.6942895941583899
0.7214285714285714,0.10714285714285714,0.215,0.45485863990073394,0.7990318398746602,0.42011710818798054,0.1324481465512089
0.12857142857142856,0.05,0.015,0.1080426013142165,0.90475008256805,0.42008687307632353,0.3565196365093032
0.8428571428571429,0.25,0.15000000000000002,0.50286251657403,0.5161745499439047,0.6151188696629244,0.3643091091179088
0.3,0.39285714285714285,0.21000000000000002,0.7071216908314379,0.9083753818287473,0.5178663732089335,0.4191962099690887
0.5428571428571428,0.25,0.19,0.4686331625050921,0.8032666059104807,0.24344338535976673,0.759094894984816
0.42857142857142855,0.37857142857142856,0.23,0.9539924361737644,0.9176443183955411,0.5187985023772967,0.5231306894847348
0.7142857142857143,0.007142857142857145,0.24000000000000002,0.5803991698888715,0.9293114034716986,0.4045132838619795,0.012419323452990919
0.44285714285714284,0.38571428571428573,0.18000000000000002,0.44187320921528683,0.7073483541792311,0.5707970724942324,0.6192943645293053
0.6285714285714286,0.33571428571428574,0.17,0.4333797135703603,0.8610566937040552,0.5249260745905975,0.48330035585252773
0.25,0.17857142857142855,0.14500000000000002,0.5587346678420508,0.9466817168641831,0.4100483545996936,0.5831864182668548
0.14285714285714285,0.17857142857142855,0.11000000000000001,0.5447483607762815,0.43554297690191335,0.1935126171437258,0.27207146424823736
0.24285714285714285,0.42857142857142855,0.07,0.4193442748280636,0.5711605968702553,0.37908423294404725,0.09055484744848402
0.85,0.17857142857142855,0.11500000000000002,0.5030739087808854,0.5869749040699137,0.46660862739887277,0.515530332913308
0.24285714285714285,0.38571428571428573,0.065,0.41763061194817896,0.09018208823463736,0.3482499993200979,0.24248743167263367
0.5499999999999999,0.37142857142857144,0.07999999999999999,0.46216835950301516,0.6946295871672622,0.47366270823653633,0.21398826588296285
0.8071428571428572,0.5714285714285714,0.2,0.548756085831765,0.7276750141520149,0.39386395523106166,0.31949642489049646
0.22857142857142856,0.06428571428571428,0.16,0.3989873824680762,0.8658926389717495,0.5163808974249171,0.30365175176798265
0.34285714285714286,0.40714285714285714,0.049999999999999996,0.4746132700102753,0.6110311310356407,0.6273198838124727,0.16393542696757057
0.6,0.25,0.185,0.5009318040689853,0.6894184649193289,0.4975665848377333,0.5984334945900049
0.15,0.11428571428571428,0.165,0.39388816994292786,0.875694697270209,0.43900044886844414,0.30441108732952815
0.4857142857142857,0.37142857142857144,0.19,0.49535420397079166,0.7713345822010705,0.3424689020286238,0.5848259964316029
0.21428571428571427,0.5,0.38,0.30393910585985195,0.029707987100092037,0.45156030431851557,0.17356393409948906
0.39999999999999997,0.5,0.049999999999999996,0.6133718551391454,0.5343590628997072,0.5672360777971222,0.1659310116877231
0.17142857142857143,0.15714285714285714,0.019999999999999997,0.2881839255833101,0.9214338150443154,0.4124795005190284,0.3565269185675336
0.8142857142857143,0.25,0.09,0.479517176782595,0.7801639580614101,0.5052962280982385,0.2703721762614596
0.37142857142857144,0.39285714285714285,0.37,0.3049578193489523,0.046391619370855924,0.7581922818974696,0.19921770609094866
0.2642857142857143,0.4357142857142857,0.39999999999999997,0.3473785056510067,0.054301282191101974,0.4589799119524287,0.20797915068494507
0.6428571428571428,0.07857142857142857,0.2,0.46184624907185723,0.7741075420980752,0.4333812287493143,0.10908291970332235
0.19285714285714284,0.13571428571428573,0.18000000000000002,0.4448237422453327,0.8938574372853371,0.4829448578122859,0.32441565257182237
0.17857142857142858,0.42857142857142855,0.07999999999999999,0.7184495699768899,0.6338293465219421,0.5249324773640343,0.17625820958860478
0.3,0.34285714285714286,0.215,0.4099993239548685,0.9339515296913418,0.5059962702591296,0.759565794467373
0.10714285714285714,0.15714285714285714,0.11500000000000002,0.7167415243429344,0.37178249052741297,0.15594377342643428,0.25383399047487
0.5857142857142857,0.5,0.25,0.5314282147159102,0.7492588588796727,0.4317528894112249,0.2586139902569208
0.2857142857142857,0.42857142857142855,0.22,0.7604943315069601,0.8959392002804468,0.49355054099535267,0.5165367900707442
0.6714285714285714,0.0,0.25,0.5669983694625176,0.9056305937927683,0.40136768285446944,0.023985205605720095
0.6785714285714286,0.17857142857142855,0.23500000000000001,0.5926867188870413,0.8874888285739132,0.4876444047171278,0.02093999494069064
0.4357142857142857,0.45,0.225,0.757219253886724,0.9010237314834494,0.5114028049935218,0.8011171313795502
0.03571428571428571,0.2857142857142857,0.07999999999999999,0.5606123662973858,0.8603424220065411,0.46379703680590856,0.08210210903035528
0.06428571428571428,0.02142857142857143,0.17500000000000002,0.3920114181209359,0.8826535517317412,0.47412082564955926,0.3287382730631394
0.07857142857142857,0.4,0.07999999999999999,0.2811381370557765,0.10225934767487693,0.3152786228101996,0.4138405260994854
0.6357142857142857,0.39285714285714285,0.060000000000000005,0.4748894992840049,0.5010533562659204,0.3855474161097402,0.29292567432866523
0.4857142857142857,0.40714285714285714,0.225,0.6994845287759385,0.915805252541883,0.5400878972961352,0.6373939439855789
0.22857142857142856,0.48571428571428577,0.38,0.3335773797515642,0.013357792426932968,0.3863312194920724,0.2605137443776495
0.14285714285714285,0.47857142857142854,0.07,0.6786493994893154,0.5843234479513413,0.6053240557782797,0.16394943923213098
0.35,0.35714285714285715,0.23,0.4604456110664362,0.9291180282013557,0.49325964806266565,0.4132353625449756
0.8642857142857142,0.22142857142857142,0.095,0.42579558364213976,0.7866308142425387,0.5983587991926302,0.2845449201237569
0.22857142857142856,0.14285714285714285,0.15000000000000002,0.2660948594865278,0.8334883992277519,0.37138970883052813,0.3119941381388177
0.9,0.29285714285714287,0.1,0.4480023140539584,0.7867120799710547,0.5058373943285164,0.14588988277021905
0.2357142857142857,0.39285714285714285,0.049999999999999996,0.577507996996141,0.7863952012450885,0.4674852891910377,0.13048524327559735
0.22857142857142856,0.5071428571428571,0.049999999999999996,0.5516775182796753,0.5744024563380424,0.6375026628147529,0.08320442169819564
0.16428571428571428,0.014285714285714284,0.14500000000000002,0.495837220836265,0.9013382479726216,0.3650330256584119,0.4094915779733155
0.09285714285714286,0.02142857142857143,0.034999999999999996,0.4687912984802002,0.913273646869294,0.5600253471947283,0.3382589459181392
0.09285714285714286,0.45714285714285713,0.07,0.2434093199786626,0.06718398971976944,0.36687830458968484,0.341449295861622
0.04285714285714286,0.22142857142857142,0.08499999999999999,0.44162148853418526,0.5311745865381605,0.8342920941223444,0.07921392348838394
0.2857142857142857,0.9928571428571428,0.955,0.39861993492823744,0.9098608064859329,0.38606215775875885,0.31208001092441584
0.14285714285714285,0.47857142857142854,0.049999999999999996,0.779874471572227,0.48709094460707303,0.5923117490244387,0.41212171627984306
0.15714285714285714,0.38571428571428573,0.09,0.5307497239475205,0.43185944121338804,0.1348285587649234,0.05856605191904568
0.7428571428571429,0.14285714285714285,0.23,0.577849196766422,0.9288756225774227,0.46113140089515325,0.012042227542196512
0.42857142857142855,0.4,0.365,0.341078337079726,0.06507400411928835,0.4373643670140548,0.26537681936674273
0.46428571428571425,0.39285714285714285,0.19,0.3772277694519245,0.7890587397674115,0.33488395612925403,0.7446421575652113
0.65,0.36428571428571427,0.16,0.41911959044286895,0.7735402616057914,0.4445675653534684,0.8961218207372981
0.7285714285714285,0.06428571428571428,0.23500000000000001,0.515618870024981,0.879453321758832,0.4674726898541508,0.13490626012539786
0.16428571428571428,0.35714285714285715,0.055,0.34966464038211853,0.6466506361272712,0.24986811005189247,0.5930921318379797
0.8571428571428571,0.12857142857142856,0.25,0.5457489941137298,0.9023001018006239,0.5018859898523884,0.022528357460326262
0.2785714285714286,0.13571428571428573,0.17,0.4254847524663443,0.9223634724597171,0.4551103275868398,0.3220682398705421
